time_recorded,num,miss,date,mode,term,direction,etat
2022-06-24 11:14:01,SOIE54,SOIE,24/06/2022 11:17,R,87758722,1,
2022-06-24 11:14:01,SOIE60,SOIE,24/06/2022 11:38,R,87758722,0,
2022-06-24 11:14:01,SOIE66,SOIE,24/06/2022 11:59,R,87758722,0,
2022-06-24 11:14:01,SOIE72,SOIE,24/06/2022 12:20,R,87758722,1,
2022-06-24 11:14:01,SOIE78,SOIE,24/06/2022 12:41,R,87758722,1,
2022-06-24 11:14:01,SOIE84,SOIE,24/06/2022 13:02,R,87758722,0,
2022-06-24 11:14:01,SOIE90,SOIE,24/06/2022 13:23,R,87758722,1,
2022-06-24 11:14:01,SOIE96,SOIE,24/06/2022 13:44,R,87758722,1,
2022-06-24 11:14:01,SOFA04,SOFA,24/06/2022 14:05,R,87758722,0,
2022-06-24 11:15:01,SOIE54,SOIE,24/06/2022 11:17,R,87758722,1,
2022-06-24 11:15:01,SOIE60,SOIE,24/06/2022 11:38,R,87758722,0,
2022-06-24 11:15:01,SOIE66,SOIE,24/06/2022 11:59,R,87758722,0,
2022-06-24 11:15:01,SOIE72,SOIE,24/06/2022 12:20,R,87758722,1,
2022-06-24 11:15:01,SOIE78,SOIE,24/06/2022 12:41,R,87758722,1,
2022-06-24 11:15:01,SOIE84,SOIE,24/06/2022 13:02,R,87758722,0,
2022-06-24 11:15:01,SOIE90,SOIE,24/06/2022 13:23,R,87758722,1,
2022-06-24 11:15:01,SOIE96,SOIE,24/06/2022 13:44,R,87758722,1,
2022-06-24 11:15:01,SOFA04,SOFA,24/06/2022 14:05,R,87758722,0,
2022-06-24 11:16:01,SOIE54,SOIE,24/06/2022 11:17,R,87758722,1,
2022-06-24 11:16:01,SOIE60,SOIE,24/06/2022 11:38,R,87758722,0,
2022-06-24 11:16:01,SOIE66,SOIE,24/06/2022 11:59,R,87758722,0,
2022-06-24 11:16:01,SOIE72,SOIE,24/06/2022 12:20,R,87758722,1,
2022-06-24 11:16:01,SOIE78,SOIE,24/06/2022 12:41,R,87758722,1,
2022-06-24 11:16:01,SOIE84,SOIE,24/06/2022 13:02,R,87758722,0,
2022-06-24 11:16:01,SOIE90,SOIE,24/06/2022 13:23,R,87758722,1,
2022-06-24 11:16:01,SOIE96,SOIE,24/06/2022 13:44,R,87758722,1,
2022-06-24 11:16:01,SOFA04,SOFA,24/06/2022 14:05,R,87758722,0,
2022-06-24 11:17:01,SOIE60,SOIE,24/06/2022 11:38,R,87758722,0,
2022-06-24 11:17:01,SOIE66,SOIE,24/06/2022 11:59,R,87758722,0,
2022-06-24 11:17:01,SOIE72,SOIE,24/06/2022 12:20,R,87758722,1,
2022-06-24 11:17:01,SOIE78,SOIE,24/06/2022 12:41,R,87758722,1,
2022-06-24 11:17:01,SOIE84,SOIE,24/06/2022 13:02,R,87758722,0,
