time_recorded,num,miss,date,mode,term,direction,etat
2022-06-25 00:06:08,EACE07,EACE,25/06/2022 00:20,R,87001479,0,
2022-06-25 00:06:08,EPAX11,EPAX,25/06/2022 00:36,R,87001479,1,
2022-06-25 00:06:08,EACE15,EACE,25/06/2022 00:48,R,87001479,1,
2022-06-25 00:07:02,EACE07,EACE,25/06/2022 00:20,R,87001479,0,
2022-06-25 00:07:02,EPAX11,EPAX,25/06/2022 00:36,R,87001479,1,
2022-06-25 00:07:02,EACE15,EACE,25/06/2022 00:48,R,87001479,1,
2022-06-25 00:07:50,EACE07,EACE,25/06/2022 00:21,R,87001479,0,
2022-06-25 00:07:50,EPAX11,EPAX,25/06/2022 00:36,R,87001479,1,
2022-06-25 00:07:50,EACE15,EACE,25/06/2022 00:49,R,87001479,1,
2022-06-25 00:09:01,EACE07,EACE,25/06/2022 00:19,R,87001479,0,
2022-06-25 00:09:01,EPAX11,EPAX,25/06/2022 00:40,R,87001479,1,
2022-06-25 00:09:01,EACE15,EACE,25/06/2022 00:49,R,87001479,1,
2022-06-25 00:10:01,EACE07,EACE,25/06/2022 00:19,R,87001479,0,
2022-06-25 00:10:01,EPAX11,EPAX,25/06/2022 00:40,R,87001479,1,
2022-06-25 00:10:01,EACE15,EACE,25/06/2022 00:49,R,87001479,1,
2022-06-25 00:11:01,EACE07,EACE,25/06/2022 00:19,R,87001479,0,
2022-06-25 00:11:01,EPAX11,EPAX,25/06/2022 00:40,R,87001479,1,
2022-06-25 00:11:01,EACE15,EACE,25/06/2022 00:49,R,87001479,1,
2022-06-25 00:12:01,EACE07,EACE,25/06/2022 00:21,R,87001479,0,
2022-06-25 00:12:01,EPAX11,EPAX,25/06/2022 00:43,R,87001479,1,
2022-06-25 00:12:01,EACE15,EACE,25/06/2022 00:49,R,87001479,1,
2022-06-25 00:13:01,EACE07,EACE,25/06/2022 00:21,R,87001479,0,
2022-06-25 00:13:01,EPAX11,EPAX,25/06/2022 00:43,R,87001479,1,
2022-06-25 00:13:01,EACE15,EACE,25/06/2022 00:46,R,87001479,1,
2022-06-25 10:58:00,PIER90,PIER,25/06/2022 11:02,R,87758896,1,
2022-06-25 10:58:00,EPEE25,EPEE,25/06/2022 11:09,R,87001479,0,
2022-06-25 10:58:00,KARI92,KARI,25/06/2022 11:09,R,87758623,1,Supprimé
2022-06-25 10:58:00,ERUK29,ERUK,25/06/2022 11:12,R,87001479,0,
2022-06-25 10:58:00,PIER96,PIER,25/06/2022 11:17,R,87758896,1,
2022-06-25 10:58:00,EPEE31,EPEE,25/06/2022 11:18,R,87001479,1,
2022-06-25 10:58:00,ERUK35,ERUK,25/06/2022 11:24,R,87271486,1,Supprimé
2022-06-25 10:58:00,KARI98,KARI,25/06/2022 11:24,R,87393579,1,
2022-06-25 10:58:00,PIST04,PIST,25/06/2022 11:32,R,87758896,0,
2022-06-25 10:58:00,EPEE37,EPEE,25/06/2022 11:34,R,87001479,1,
2022-06-25 10:58:00,ERIC77,ERIC,25/06/2022 11:39,R,87001479,1,
2022-06-25 10:58:00,KALI06,KALI,25/06/2022 11:39,R,87758623,0,Supprimé
2022-06-25 10:58:00,EPEE79,EPEE,25/06/2022 11:46,R,87001479,1,
2022-06-25 10:58:00,PIST10,PIST,25/06/2022 11:47,R,87758896,1,
2022-06-25 10:58:00,ERIC83,ERIC,25/06/2022 11:54,R,87001479,0,
2022-06-25 10:58:00,KALI12,KALI,25/06/2022 11:54,R,87393579,1,
2022-06-25 10:58:00,EPEE85,EPEE,25/06/2022 12:02,R,87001479,0,
2022-06-25 10:58:00,PIST16,PIST,25/06/2022 12:02,R,87758896,1,
2022-06-25 10:58:00,ERIC89,ERIC,25/06/2022 12:09,R,87001479,0,
2022-06-25 10:58:00,KALI18,KALI,25/06/2022 12:09,R,87393579,1,
2022-06-25 10:58:00,EPAF91,EPAF,25/06/2022 12:16,R,87001479,1,
2022-06-25 10:58:00,PIST22,PIST,25/06/2022 12:17,R,87758896,0,
2022-06-25 10:58:00,ERIC95,ERIC,25/06/2022 12:24,R,87001479,1,
2022-06-25 10:58:00,KALI24,KALI,25/06/2022 12:24,R,87393579,0,
2022-06-25 10:58:00,EPAF97,EPAF,25/06/2022 12:31,R,87758623,1,Supprimé
2022-06-25 10:58:00,PIST28,PIST,25/06/2022 12:32,R,87758896,0,
2022-06-25 10:58:00,ERIO01,ERIO,25/06/2022 12:39,R,87271486,0,Supprimé
2022-06-25 10:58:00,KALI30,KALI,25/06/2022 12:39,R,87393579,1,
2022-06-25 10:58:00,EPAU03,EPAU,25/06/2022 12:46,R,87001479,0,
2022-06-25 10:58:00,PIST34,PIST,25/06/2022 12:47,R,87758789,1,Supprimé
2022-06-25 10:59:01,PIER90,PIER,25/06/2022 11:02,R,87758896,1,
2022-06-25 10:59:01,EPEE25,EPEE,25/06/2022 11:09,R,87001479,0,
2022-06-25 10:59:01,KARI92,KARI,25/06/2022 11:09,R,87758623,1,Supprimé
2022-06-25 10:59:01,ERUK29,ERUK,25/06/2022 11:13,R,87001479,0,
2022-06-25 10:59:01,PIER96,PIER,25/06/2022 11:17,R,87758896,1,
2022-06-25 10:59:01,EPEE31,EPEE,25/06/2022 11:19,R,87001479,1,
2022-06-25 10:59:01,ERUK35,ERUK,25/06/2022 11:24,R,87271486,1,Supprimé
2022-06-25 10:59:01,KARI98,KARI,25/06/2022 11:24,R,87393579,1,
2022-06-25 10:59:01,PIST04,PIST,25/06/2022 11:32,R,87758896,0,
2022-06-25 10:59:01,EPEE37,EPEE,25/06/2022 11:34,R,87001479,1,
2022-06-25 10:59:01,ERIC77,ERIC,25/06/2022 11:39,R,87001479,1,
2022-06-25 10:59:01,KALI06,KALI,25/06/2022 11:39,R,87758623,0,Supprimé
2022-06-25 10:59:01,EPEE79,EPEE,25/06/2022 11:46,R,87001479,1,
2022-06-25 10:59:01,PIST10,PIST,25/06/2022 11:47,R,87758896,1,
2022-06-25 10:59:01,ERIC83,ERIC,25/06/2022 11:54,R,87001479,0,
2022-06-25 10:59:01,KALI12,KALI,25/06/2022 11:54,R,87393579,1,
2022-06-25 10:59:01,EPEE85,EPEE,25/06/2022 12:02,R,87001479,0,
2022-06-25 10:59:01,PIST16,PIST,25/06/2022 12:02,R,87758896,1,
2022-06-25 10:59:01,ERIC89,ERIC,25/06/2022 12:09,R,87001479,0,
2022-06-25 10:59:01,KALI18,KALI,25/06/2022 12:09,R,87393579,1,
2022-06-25 10:59:01,EPAF91,EPAF,25/06/2022 12:16,R,87001479,1,
2022-06-25 10:59:01,PIST22,PIST,25/06/2022 12:17,R,87758896,0,
2022-06-25 10:59:01,ERIC95,ERIC,25/06/2022 12:24,R,87001479,1,
2022-06-25 10:59:01,KALI24,KALI,25/06/2022 12:24,R,87393579,0,
2022-06-25 10:59:01,EPAF97,EPAF,25/06/2022 12:31,R,87758623,1,Supprimé
2022-06-25 10:59:01,PIST28,PIST,25/06/2022 12:32,R,87758896,0,
2022-06-25 10:59:01,ERIO01,ERIO,25/06/2022 12:39,R,87271486,0,Supprimé
2022-06-25 10:59:01,KALI30,KALI,25/06/2022 12:39,R,87393579,1,
2022-06-25 10:59:01,EPAU03,EPAU,25/06/2022 12:46,R,87001479,0,
2022-06-25 10:59:01,PIST34,PIST,25/06/2022 12:47,R,87758789,1,Supprimé
2022-06-25 11:00:00,PIER90,PIER,25/06/2022 11:02,R,87758896,1,
2022-06-25 11:00:00,EPEE25,EPEE,25/06/2022 11:09,R,87001479,0,
2022-06-25 11:00:00,KARI92,KARI,25/06/2022 11:09,R,87758623,1,Supprimé
2022-06-25 11:00:00,ERUK29,ERUK,25/06/2022 11:13,R,87001479,0,
2022-06-25 11:00:00,PIER96,PIER,25/06/2022 11:17,R,87758896,1,
2022-06-25 11:00:00,EPEE31,EPEE,25/06/2022 11:18,R,87001479,1,
2022-06-25 11:00:00,ERUK35,ERUK,25/06/2022 11:24,R,87271486,1,Supprimé
2022-06-25 11:00:00,KARI98,KARI,25/06/2022 11:24,R,87393579,1,
2022-06-25 11:00:00,PIST04,PIST,25/06/2022 11:32,R,87758896,0,
2022-06-25 11:00:00,EPEE37,EPEE,25/06/2022 11:35,R,87001479,1,
2022-06-25 11:00:00,ERIC77,ERIC,25/06/2022 11:39,R,87001479,1,
2022-06-25 11:00:00,KALI06,KALI,25/06/2022 11:39,R,87758623,0,Supprimé
2022-06-25 11:00:00,EPEE79,EPEE,25/06/2022 11:46,R,87001479,1,
2022-06-25 11:00:00,PIST10,PIST,25/06/2022 11:47,R,87758896,1,
2022-06-25 11:00:00,ERIC83,ERIC,25/06/2022 11:54,R,87001479,0,
2022-06-25 11:00:00,KALI12,KALI,25/06/2022 11:54,R,87393579,1,
2022-06-25 11:00:00,EPEE85,EPEE,25/06/2022 12:02,R,87001479,0,
2022-06-25 11:00:00,PIST16,PIST,25/06/2022 12:02,R,87758896,1,
2022-06-25 11:00:00,ERIC89,ERIC,25/06/2022 12:09,R,87001479,0,
2022-06-25 11:00:00,KALI18,KALI,25/06/2022 12:09,R,87393579,1,
2022-06-25 11:00:00,EPAF91,EPAF,25/06/2022 12:16,R,87001479,1,
2022-06-25 11:00:00,PIST22,PIST,25/06/2022 12:17,R,87758896,0,
2022-06-25 11:00:00,ERIC95,ERIC,25/06/2022 12:24,R,87001479,1,
2022-06-25 11:00:00,KALI24,KALI,25/06/2022 12:24,R,87393579,0,
2022-06-25 11:00:00,EPAF97,EPAF,25/06/2022 12:31,R,87758623,1,Supprimé
2022-06-25 11:00:00,PIST28,PIST,25/06/2022 12:32,R,87758896,0,
2022-06-25 11:00:00,ERIO01,ERIO,25/06/2022 12:39,R,87271486,0,Supprimé
2022-06-25 11:00:00,KALI30,KALI,25/06/2022 12:39,R,87393579,1,
2022-06-25 11:00:00,EPAU03,EPAU,25/06/2022 12:46,R,87001479,0,
2022-06-25 11:00:00,PIST34,PIST,25/06/2022 12:47,R,87758789,1,Supprimé
2022-06-25 11:01:01,PIER90,PIER,25/06/2022 11:03,R,87758896,1,
