time_recorded,num,miss,date,mode,term,direction,etat
2022-06-25 00:06:08,PILO16,PILO,25/06/2022 00:08,R,87758896,1,
2022-06-25 00:06:08,AQZZ10,AQZZ,25/06/2022 00:08,R,87271031,1,
2022-06-25 00:06:08,EPAX11,EPAX,25/06/2022 00:10,R,87001479,1,
2022-06-25 00:06:08,UQZZ66,UQZZ,25/06/2022 00:11,R,87758664,0,
2022-06-25 00:06:08,UQZZ66,UQZZ,25/06/2022 00:11,R,87758664,0,
2022-06-25 00:06:08,AQZZ52,AQZZ,25/06/2022 00:13,R,87271031,1,
2022-06-25 00:06:08,ILER13,ILER,25/06/2022 00:14,R,87271528,1,
2022-06-25 00:06:08,JOVA18,JOVA,25/06/2022 00:16,R,87758631,1,
2022-06-25 00:06:08,JQZZ68,JQZZ,25/06/2022 00:16,R,87758631,0,
2022-06-25 00:06:08,JQZZ68,JQZZ,25/06/2022 00:16,R,87758631,0,
2022-06-25 00:06:08,AQZZ54,AQZZ,25/06/2022 00:18,R,87271031,1,
2022-06-25 00:06:08,SOSY22,SOSY,25/06/2022 00:21,R,87758722,0,
2022-06-25 00:06:08,PILO24,PILO,25/06/2022 00:21,R,87758896,0,
2022-06-25 00:06:08,EACE15,EACE,25/06/2022 00:21,R,87001479,1,
2022-06-25 00:06:08,UQZZ070,UQZZ,25/06/2022 00:23,R,87758664,1,
2022-06-25 00:06:08,UQZZ70,UQZZ,25/06/2022 00:23,R,87758664,1,
2022-06-25 00:06:08,AQZZ56,AQZZ,25/06/2022 00:23,R,87271031,1,
2022-06-25 00:06:08,INES17,INES,25/06/2022 00:26,R,87758623,1,Supprimé
2022-06-25 00:06:08,JQZZ72,JQZZ,25/06/2022 00:29,R,87758631,1,
2022-06-25 00:06:08,KFAT26,KFAT,25/06/2022 00:33,R,87393579,0,
2022-06-25 00:06:08,IBEM19,IBEM,25/06/2022 00:41,R,87271528,1,
2022-06-25 00:06:08,SOSY28,SOSY,25/06/2022 00:41,R,87758722,0,
2022-06-25 00:06:08,ILER21,ILER,25/06/2022 00:56,R,87271528,0,
2022-06-25 00:07:02,AQZZ10,AQZZ,25/06/2022 00:08,R,87271031,1,
2022-06-25 00:07:02,EPAX11,EPAX,25/06/2022 00:10,R,87001479,1,
2022-06-25 00:07:02,UQZZ66,UQZZ,25/06/2022 00:11,R,87758664,0,
2022-06-25 00:07:02,UQZZ66,UQZZ,25/06/2022 00:11,R,87758664,0,
2022-06-25 00:07:02,AQZZ52,AQZZ,25/06/2022 00:13,R,87271031,1,
2022-06-25 00:07:02,ILER13,ILER,25/06/2022 00:14,R,87271528,1,
2022-06-25 00:07:02,JQZZ68,JQZZ,25/06/2022 00:16,R,87758631,0,
2022-06-25 00:07:02,JQZZ68,JQZZ,25/06/2022 00:16,R,87758631,0,
2022-06-25 00:07:02,JOVA18,JOVA,25/06/2022 00:17,R,87758631,1,
2022-06-25 00:07:02,AQZZ54,AQZZ,25/06/2022 00:18,R,87271031,1,
2022-06-25 00:07:02,SOSY22,SOSY,25/06/2022 00:21,R,87758722,0,
2022-06-25 00:07:02,PILO24,PILO,25/06/2022 00:21,R,87758896,0,
2022-06-25 00:07:02,EACE15,EACE,25/06/2022 00:22,R,87001479,1,
2022-06-25 00:07:02,UQZZ070,UQZZ,25/06/2022 00:23,R,87758664,1,
2022-06-25 00:07:02,UQZZ70,UQZZ,25/06/2022 00:23,R,87758664,1,
2022-06-25 00:07:02,AQZZ56,AQZZ,25/06/2022 00:23,R,87271031,1,
2022-06-25 00:07:02,INES17,INES,25/06/2022 00:26,R,87758623,1,Supprimé
2022-06-25 00:07:02,JQZZ72,JQZZ,25/06/2022 00:29,R,87758631,1,
2022-06-25 00:07:02,KFAT26,KFAT,25/06/2022 00:34,R,87393579,0,
2022-06-25 00:07:02,IBEM19,IBEM,25/06/2022 00:41,R,87271528,1,
2022-06-25 00:07:02,SOSY28,SOSY,25/06/2022 00:41,R,87758722,0,
2022-06-25 00:07:02,ILER21,ILER,25/06/2022 00:56,R,87271528,0,
2022-06-25 00:07:50,AQZZ10,AQZZ,25/06/2022 00:08,R,87271031,1,
2022-06-25 00:07:50,EPAX11,EPAX,25/06/2022 00:10,R,87001479,1,
2022-06-25 00:07:50,UQZZ66,UQZZ,25/06/2022 00:11,R,87758664,0,
2022-06-25 00:07:50,UQZZ66,UQZZ,25/06/2022 00:11,R,87758664,0,
2022-06-25 00:07:50,AQZZ52,AQZZ,25/06/2022 00:13,R,87271031,1,
2022-06-25 00:07:50,ILER13,ILER,25/06/2022 00:14,R,87271528,1,
2022-06-25 00:07:50,JQZZ68,JQZZ,25/06/2022 00:16,R,87758631,0,
2022-06-25 00:07:50,JQZZ68,JQZZ,25/06/2022 00:16,R,87758631,0,
2022-06-25 00:07:50,JOVA18,JOVA,25/06/2022 00:17,R,87758631,1,
2022-06-25 00:07:50,AQZZ54,AQZZ,25/06/2022 00:18,R,87271031,1,
2022-06-25 00:07:50,SOSY22,SOSY,25/06/2022 00:22,R,87758722,0,
2022-06-25 00:07:50,EACE15,EACE,25/06/2022 00:22,R,87001479,1,
2022-06-25 00:07:50,UQZZ070,UQZZ,25/06/2022 00:23,R,87758664,1,
2022-06-25 00:07:50,UQZZ70,UQZZ,25/06/2022 00:23,R,87758664,1,
2022-06-25 00:07:50,AQZZ56,AQZZ,25/06/2022 00:23,R,87271031,1,
2022-06-25 00:07:50,INES17,INES,25/06/2022 00:26,R,87758623,1,Supprimé
2022-06-25 00:07:50,PILO24,PILO,25/06/2022 00:27,R,87758896,0,
2022-06-25 00:07:50,JQZZ72,JQZZ,25/06/2022 00:29,R,87758631,1,
2022-06-25 00:07:50,KFAT26,KFAT,25/06/2022 00:34,R,87393579,0,
2022-06-25 00:07:50,IBEM19,IBEM,25/06/2022 00:41,R,87271528,1,
2022-06-25 00:07:50,SOSY28,SOSY,25/06/2022 00:41,R,87758722,0,
2022-06-25 00:07:50,ILER21,ILER,25/06/2022 00:56,R,87271528,0,
2022-06-25 00:09:01,UQZZ66,UQZZ,25/06/2022 00:11,R,87758664,0,
2022-06-25 00:09:01,UQZZ66,UQZZ,25/06/2022 00:11,R,87758664,0,
