trip_id;trip_line;destination;destination_id;origin;origin_id;time_departure;arrival;arrival_id;time_arrival;time_travelled
IDFM:TN:SNCF:e7b21e12-6e26-4994-9ae3-d6f144af1962;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Saint-Michel Notre-Dame;IDFM:73620;70559.0;Châtelet les Halles;IDFM:474151;70639.0;80.0
IDFM:TN:SNCF:e7b21e12-6e26-4994-9ae3-d6f144af1962;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Châtelet les Halles;IDFM:474151;70680.0;Gare du Nord;IDFM:71410;70860.0;180.0
IDFM:TN:SNCF:e7b21e12-6e26-4994-9ae3-d6f144af1962;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Gare du Nord;IDFM:71410;70920.0;La Plaine Stade de France;IDFM:72211;71170.0;250.0
IDFM:TN:SNCF:e7b21e12-6e26-4994-9ae3-d6f144af1962;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;La Plaine Stade de France;IDFM:72211;71220.0;La Courneuve - Aubervilliers;IDFM:72598;71340.0;120.0
IDFM:TN:SNCF:e7b21e12-6e26-4994-9ae3-d6f144af1962;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;La Courneuve - Aubervilliers;IDFM:72598;71370.0;Le Bourget;IDFM:72641;71540.0;170.0
IDFM:TN:SNCF:e7b21e12-6e26-4994-9ae3-d6f144af1962;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Le Bourget;IDFM:72641;71570.0;Drancy;IDFM:72652;71700.0;130.0
IDFM:TN:SNCF:e7b21e12-6e26-4994-9ae3-d6f144af1962;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Drancy;IDFM:72652;71730.0;Le Blanc-Mesnil;IDFM:72648;71830.0;100.0
IDFM:TN:SNCF:e7b21e12-6e26-4994-9ae3-d6f144af1962;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Le Blanc-Mesnil;IDFM:72648;71860.0;Aulnay-sous-Bois;IDFM:72646;71960.0;100.0
IDFM:TN:SNCF:e7b21e12-6e26-4994-9ae3-d6f144af1962;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Aulnay-sous-Bois;IDFM:72646;72010.0;Sevran Beaudottes;IDFM:73491;72170.0;160.0
IDFM:TN:SNCF:e7b21e12-6e26-4994-9ae3-d6f144af1962;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Sevran Beaudottes;IDFM:73491;72200.0;Villepinte;IDFM:73547;72310.0;110.0
IDFM:TN:SNCF:e7b21e12-6e26-4994-9ae3-d6f144af1962;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Villepinte;IDFM:73547;72340.0;Parc des Expositions;IDFM:73568;72430.0;90.0
IDFM:TN:SNCF:e7b21e12-6e26-4994-9ae3-d6f144af1962;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Parc des Expositions;IDFM:73568;72480.0;Aéroport CDG 1 (Terminal 3) - RER;IDFM:73596;72770.0;290.0
IDFM:TN:SNCF:e7b21e12-6e26-4994-9ae3-d6f144af1962;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Aéroport CDG 1 (Terminal 3) - RER;IDFM:73596;72830.0;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;72980.0;150.0
IDFM:TN:SNCF:9fa2eaa2-1dac-4c38-bae0-26b8aa8589bc;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Robinson;IDFM:427230;68397.0;Fontenay-aux-Roses;IDFM:70133;68518.0;121.0
IDFM:TN:SNCF:9fa2eaa2-1dac-4c38-bae0-26b8aa8589bc;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Fontenay-aux-Roses;IDFM:70133;68548.0;Sceaux;IDFM:74265;68622.0;74.0
IDFM:TN:SNCF:9fa2eaa2-1dac-4c38-bae0-26b8aa8589bc;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Sceaux;IDFM:74265;68652.0;Bourg-la-Reine;IDFM:70033;68740.0;88.0
IDFM:TN:SNCF:9fa2eaa2-1dac-4c38-bae0-26b8aa8589bc;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Bourg-la-Reine;IDFM:70033;68790.0;Bagneux;IDFM:70210;68915.0;125.0
IDFM:TN:SNCF:9fa2eaa2-1dac-4c38-bae0-26b8aa8589bc;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Bagneux;IDFM:70210;68945.0;Arcueil - Cachan;IDFM:70263;69015.0;70.0
IDFM:TN:SNCF:9fa2eaa2-1dac-4c38-bae0-26b8aa8589bc;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Arcueil - Cachan;IDFM:70263;69050.0;Laplace;IDFM:70427;69143.0;93.0
IDFM:TN:SNCF:9fa2eaa2-1dac-4c38-bae0-26b8aa8589bc;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Laplace;IDFM:70427;69173.0;Gentilly;IDFM:70543;69250.0;77.0
IDFM:TN:SNCF:9fa2eaa2-1dac-4c38-bae0-26b8aa8589bc;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Gentilly;IDFM:70543;69280.0;Cité Universitaire;IDFM:70623;69346.0;66.0
IDFM:TN:SNCF:9fa2eaa2-1dac-4c38-bae0-26b8aa8589bc;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Cité Universitaire;IDFM:70623;69386.0;Denfert-Rochereau;IDFM:71056;69496.0;110.0
IDFM:TN:SNCF:9fa2eaa2-1dac-4c38-bae0-26b8aa8589bc;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Denfert-Rochereau;IDFM:71056;69546.0;Luxembourg;IDFM:71161;69663.0;117.0
IDFM:TN:SNCF:9fa2eaa2-1dac-4c38-bae0-26b8aa8589bc;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Luxembourg;IDFM:71161;69693.0;Saint-Michel Notre-Dame;IDFM:73620;69789.0;96.0
IDFM:TN:SNCF:9fa2eaa2-1dac-4c38-bae0-26b8aa8589bc;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Saint-Michel Notre-Dame;IDFM:73620;69839.0;Châtelet les Halles;IDFM:474151;69919.0;80.0
IDFM:TN:SNCF:9fa2eaa2-1dac-4c38-bae0-26b8aa8589bc;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Châtelet les Halles;IDFM:474151;69960.0;Gare du Nord;IDFM:71410;70140.0;180.0
IDFM:TN:SNCF:9fa2eaa2-1dac-4c38-bae0-26b8aa8589bc;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Gare du Nord;IDFM:71410;70200.0;La Plaine Stade de France;IDFM:72211;70450.0;250.0
IDFM:TN:SNCF:9fa2eaa2-1dac-4c38-bae0-26b8aa8589bc;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;La Plaine Stade de France;IDFM:72211;70500.0;La Courneuve - Aubervilliers;IDFM:72598;70620.0;120.0
IDFM:TN:SNCF:9fa2eaa2-1dac-4c38-bae0-26b8aa8589bc;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;La Courneuve - Aubervilliers;IDFM:72598;70650.0;Le Bourget;IDFM:72641;70820.0;170.0
IDFM:TN:SNCF:9fa2eaa2-1dac-4c38-bae0-26b8aa8589bc;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Le Bourget;IDFM:72641;70850.0;Drancy;IDFM:72652;70980.0;130.0
IDFM:TN:SNCF:9fa2eaa2-1dac-4c38-bae0-26b8aa8589bc;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Drancy;IDFM:72652;71010.0;Le Blanc-Mesnil;IDFM:72648;71110.0;100.0
IDFM:TN:SNCF:9fa2eaa2-1dac-4c38-bae0-26b8aa8589bc;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Le Blanc-Mesnil;IDFM:72648;71140.0;Aulnay-sous-Bois;IDFM:72646;71240.0;100.0
IDFM:TN:SNCF:9fa2eaa2-1dac-4c38-bae0-26b8aa8589bc;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Aulnay-sous-Bois;IDFM:72646;71290.0;Sevran Beaudottes;IDFM:73491;71450.0;160.0
IDFM:TN:SNCF:9fa2eaa2-1dac-4c38-bae0-26b8aa8589bc;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Sevran Beaudottes;IDFM:73491;71480.0;Villepinte;IDFM:73547;71590.0;110.0
IDFM:TN:SNCF:9fa2eaa2-1dac-4c38-bae0-26b8aa8589bc;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Villepinte;IDFM:73547;71620.0;Parc des Expositions;IDFM:73568;71710.0;90.0
IDFM:TN:SNCF:9fa2eaa2-1dac-4c38-bae0-26b8aa8589bc;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Parc des Expositions;IDFM:73568;71760.0;Aéroport CDG 1 (Terminal 3) - RER;IDFM:73596;72050.0;290.0
IDFM:TN:SNCF:9fa2eaa2-1dac-4c38-bae0-26b8aa8589bc;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Aéroport CDG 1 (Terminal 3) - RER;IDFM:73596;72110.0;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;72260.0;150.0
IDFM:TN:SNCF:7403abfe-c51b-4c89-a3c2-7714eac6bfed;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Robinson;IDFM:427230;67677.0;Fontenay-aux-Roses;IDFM:70133;67798.0;121.0
IDFM:TN:SNCF:7403abfe-c51b-4c89-a3c2-7714eac6bfed;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Fontenay-aux-Roses;IDFM:70133;67828.0;Sceaux;IDFM:74265;67902.0;74.0
IDFM:TN:SNCF:7403abfe-c51b-4c89-a3c2-7714eac6bfed;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Sceaux;IDFM:74265;67932.0;Bourg-la-Reine;IDFM:70033;68020.0;88.0
IDFM:TN:SNCF:7403abfe-c51b-4c89-a3c2-7714eac6bfed;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Bourg-la-Reine;IDFM:70033;68070.0;Bagneux;IDFM:70210;68195.0;125.0
IDFM:TN:SNCF:7403abfe-c51b-4c89-a3c2-7714eac6bfed;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Bagneux;IDFM:70210;68225.0;Arcueil - Cachan;IDFM:70263;68295.0;70.0
IDFM:TN:SNCF:7403abfe-c51b-4c89-a3c2-7714eac6bfed;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Arcueil - Cachan;IDFM:70263;68330.0;Laplace;IDFM:70427;68423.0;93.0
IDFM:TN:SNCF:7403abfe-c51b-4c89-a3c2-7714eac6bfed;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Laplace;IDFM:70427;68453.0;Gentilly;IDFM:70543;68530.0;77.0
IDFM:TN:SNCF:7403abfe-c51b-4c89-a3c2-7714eac6bfed;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Gentilly;IDFM:70543;68560.0;Cité Universitaire;IDFM:70623;68626.0;66.0
IDFM:TN:SNCF:7403abfe-c51b-4c89-a3c2-7714eac6bfed;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Cité Universitaire;IDFM:70623;68666.0;Denfert-Rochereau;IDFM:71056;68776.0;110.0
IDFM:TN:SNCF:7403abfe-c51b-4c89-a3c2-7714eac6bfed;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Denfert-Rochereau;IDFM:71056;68826.0;Luxembourg;IDFM:71161;68943.0;117.0
IDFM:TN:SNCF:7403abfe-c51b-4c89-a3c2-7714eac6bfed;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Luxembourg;IDFM:71161;68973.0;Saint-Michel Notre-Dame;IDFM:73620;69069.0;96.0
IDFM:TN:SNCF:7403abfe-c51b-4c89-a3c2-7714eac6bfed;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Saint-Michel Notre-Dame;IDFM:73620;69119.0;Châtelet les Halles;IDFM:474151;69199.0;80.0
IDFM:TN:SNCF:7403abfe-c51b-4c89-a3c2-7714eac6bfed;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Châtelet les Halles;IDFM:474151;69240.0;Gare du Nord;IDFM:71410;69420.0;180.0
IDFM:TN:SNCF:7403abfe-c51b-4c89-a3c2-7714eac6bfed;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Gare du Nord;IDFM:71410;69480.0;La Plaine Stade de France;IDFM:72211;69730.0;250.0
IDFM:TN:SNCF:7403abfe-c51b-4c89-a3c2-7714eac6bfed;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;La Plaine Stade de France;IDFM:72211;69780.0;La Courneuve - Aubervilliers;IDFM:72598;69900.0;120.0
IDFM:TN:SNCF:7403abfe-c51b-4c89-a3c2-7714eac6bfed;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;La Courneuve - Aubervilliers;IDFM:72598;69930.0;Le Bourget;IDFM:72641;70100.0;170.0
IDFM:TN:SNCF:7403abfe-c51b-4c89-a3c2-7714eac6bfed;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Le Bourget;IDFM:72641;70130.0;Drancy;IDFM:72652;70260.0;130.0
IDFM:TN:SNCF:7403abfe-c51b-4c89-a3c2-7714eac6bfed;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Drancy;IDFM:72652;70290.0;Le Blanc-Mesnil;IDFM:72648;70390.0;100.0
IDFM:TN:SNCF:7403abfe-c51b-4c89-a3c2-7714eac6bfed;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Le Blanc-Mesnil;IDFM:72648;70420.0;Aulnay-sous-Bois;IDFM:72646;70520.0;100.0
IDFM:TN:SNCF:7403abfe-c51b-4c89-a3c2-7714eac6bfed;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Aulnay-sous-Bois;IDFM:72646;70570.0;Sevran Beaudottes;IDFM:73491;70730.0;160.0
IDFM:TN:SNCF:7403abfe-c51b-4c89-a3c2-7714eac6bfed;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Sevran Beaudottes;IDFM:73491;70760.0;Villepinte;IDFM:73547;70870.0;110.0
IDFM:TN:SNCF:7403abfe-c51b-4c89-a3c2-7714eac6bfed;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Villepinte;IDFM:73547;70900.0;Parc des Expositions;IDFM:73568;70990.0;90.0
IDFM:TN:SNCF:7403abfe-c51b-4c89-a3c2-7714eac6bfed;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Parc des Expositions;IDFM:73568;71040.0;Aéroport CDG 1 (Terminal 3) - RER;IDFM:73596;71330.0;290.0
IDFM:TN:SNCF:7403abfe-c51b-4c89-a3c2-7714eac6bfed;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Aéroport CDG 1 (Terminal 3) - RER;IDFM:73596;71390.0;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;71540.0;150.0
IDFM:TN:SNCF:85a1cbba-cbae-4c74-b17f-b52026e0e896;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Robinson;IDFM:427230;66957.0;Fontenay-aux-Roses;IDFM:70133;67078.0;121.0
IDFM:TN:SNCF:85a1cbba-cbae-4c74-b17f-b52026e0e896;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Fontenay-aux-Roses;IDFM:70133;67108.0;Sceaux;IDFM:74265;67182.0;74.0
IDFM:TN:SNCF:85a1cbba-cbae-4c74-b17f-b52026e0e896;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Sceaux;IDFM:74265;67212.0;Bourg-la-Reine;IDFM:70033;67300.0;88.0
IDFM:TN:SNCF:85a1cbba-cbae-4c74-b17f-b52026e0e896;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Bourg-la-Reine;IDFM:70033;67350.0;Bagneux;IDFM:70210;67475.0;125.0
IDFM:TN:SNCF:85a1cbba-cbae-4c74-b17f-b52026e0e896;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Bagneux;IDFM:70210;67505.0;Arcueil - Cachan;IDFM:70263;67575.0;70.0
IDFM:TN:SNCF:85a1cbba-cbae-4c74-b17f-b52026e0e896;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Arcueil - Cachan;IDFM:70263;67610.0;Laplace;IDFM:70427;67703.0;93.0
IDFM:TN:SNCF:85a1cbba-cbae-4c74-b17f-b52026e0e896;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Laplace;IDFM:70427;67733.0;Gentilly;IDFM:70543;67810.0;77.0
IDFM:TN:SNCF:85a1cbba-cbae-4c74-b17f-b52026e0e896;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Gentilly;IDFM:70543;67840.0;Cité Universitaire;IDFM:70623;67906.0;66.0
IDFM:TN:SNCF:85a1cbba-cbae-4c74-b17f-b52026e0e896;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Cité Universitaire;IDFM:70623;67946.0;Denfert-Rochereau;IDFM:71056;68056.0;110.0
IDFM:TN:SNCF:85a1cbba-cbae-4c74-b17f-b52026e0e896;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Denfert-Rochereau;IDFM:71056;68106.0;Luxembourg;IDFM:71161;68223.0;117.0
IDFM:TN:SNCF:85a1cbba-cbae-4c74-b17f-b52026e0e896;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Luxembourg;IDFM:71161;68253.0;Saint-Michel Notre-Dame;IDFM:73620;68349.0;96.0
IDFM:TN:SNCF:85a1cbba-cbae-4c74-b17f-b52026e0e896;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Saint-Michel Notre-Dame;IDFM:73620;68399.0;Châtelet les Halles;IDFM:474151;68479.0;80.0
IDFM:TN:SNCF:85a1cbba-cbae-4c74-b17f-b52026e0e896;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Châtelet les Halles;IDFM:474151;68520.0;Gare du Nord;IDFM:71410;68700.0;180.0
IDFM:TN:SNCF:85a1cbba-cbae-4c74-b17f-b52026e0e896;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Gare du Nord;IDFM:71410;68760.0;La Plaine Stade de France;IDFM:72211;69010.0;250.0
IDFM:TN:SNCF:85a1cbba-cbae-4c74-b17f-b52026e0e896;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;La Plaine Stade de France;IDFM:72211;69060.0;La Courneuve - Aubervilliers;IDFM:72598;69180.0;120.0
IDFM:TN:SNCF:85a1cbba-cbae-4c74-b17f-b52026e0e896;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;La Courneuve - Aubervilliers;IDFM:72598;69210.0;Le Bourget;IDFM:72641;69380.0;170.0
IDFM:TN:SNCF:85a1cbba-cbae-4c74-b17f-b52026e0e896;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Le Bourget;IDFM:72641;69410.0;Drancy;IDFM:72652;69540.0;130.0
IDFM:TN:SNCF:85a1cbba-cbae-4c74-b17f-b52026e0e896;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Drancy;IDFM:72652;69570.0;Le Blanc-Mesnil;IDFM:72648;69670.0;100.0
IDFM:TN:SNCF:85a1cbba-cbae-4c74-b17f-b52026e0e896;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Le Blanc-Mesnil;IDFM:72648;69700.0;Aulnay-sous-Bois;IDFM:72646;69800.0;100.0
IDFM:TN:SNCF:85a1cbba-cbae-4c74-b17f-b52026e0e896;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Aulnay-sous-Bois;IDFM:72646;69850.0;Sevran Beaudottes;IDFM:73491;70010.0;160.0
IDFM:TN:SNCF:85a1cbba-cbae-4c74-b17f-b52026e0e896;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Sevran Beaudottes;IDFM:73491;70040.0;Villepinte;IDFM:73547;70150.0;110.0
IDFM:TN:SNCF:85a1cbba-cbae-4c74-b17f-b52026e0e896;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Villepinte;IDFM:73547;70180.0;Parc des Expositions;IDFM:73568;70270.0;90.0
IDFM:TN:SNCF:85a1cbba-cbae-4c74-b17f-b52026e0e896;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Parc des Expositions;IDFM:73568;70320.0;Aéroport CDG 1 (Terminal 3) - RER;IDFM:73596;70610.0;290.0
IDFM:TN:SNCF:85a1cbba-cbae-4c74-b17f-b52026e0e896;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Aéroport CDG 1 (Terminal 3) - RER;IDFM:73596;70670.0;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;70820.0;150.0
IDFM:TN:SNCF:4a197e26-8cfb-4b2a-a4a4-37a2747e1b3a;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Robinson;IDFM:427230;66237.0;Fontenay-aux-Roses;IDFM:70133;66358.0;121.0
IDFM:TN:SNCF:4a197e26-8cfb-4b2a-a4a4-37a2747e1b3a;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Fontenay-aux-Roses;IDFM:70133;66388.0;Sceaux;IDFM:74265;66462.0;74.0
IDFM:TN:SNCF:4a197e26-8cfb-4b2a-a4a4-37a2747e1b3a;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Sceaux;IDFM:74265;66492.0;Bourg-la-Reine;IDFM:70033;66580.0;88.0
IDFM:TN:SNCF:4a197e26-8cfb-4b2a-a4a4-37a2747e1b3a;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Bourg-la-Reine;IDFM:70033;66630.0;Bagneux;IDFM:70210;66755.0;125.0
IDFM:TN:SNCF:4a197e26-8cfb-4b2a-a4a4-37a2747e1b3a;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Bagneux;IDFM:70210;66785.0;Arcueil - Cachan;IDFM:70263;66855.0;70.0
IDFM:TN:SNCF:4a197e26-8cfb-4b2a-a4a4-37a2747e1b3a;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Arcueil - Cachan;IDFM:70263;66890.0;Laplace;IDFM:70427;66983.0;93.0
IDFM:TN:SNCF:4a197e26-8cfb-4b2a-a4a4-37a2747e1b3a;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Laplace;IDFM:70427;67013.0;Gentilly;IDFM:70543;67090.0;77.0
IDFM:TN:SNCF:4a197e26-8cfb-4b2a-a4a4-37a2747e1b3a;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Gentilly;IDFM:70543;67120.0;Cité Universitaire;IDFM:70623;67186.0;66.0
IDFM:TN:SNCF:4a197e26-8cfb-4b2a-a4a4-37a2747e1b3a;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Cité Universitaire;IDFM:70623;67226.0;Denfert-Rochereau;IDFM:71056;67336.0;110.0
IDFM:TN:SNCF:4a197e26-8cfb-4b2a-a4a4-37a2747e1b3a;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Denfert-Rochereau;IDFM:71056;67386.0;Luxembourg;IDFM:71161;67503.0;117.0
IDFM:TN:SNCF:4a197e26-8cfb-4b2a-a4a4-37a2747e1b3a;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Luxembourg;IDFM:71161;67533.0;Saint-Michel Notre-Dame;IDFM:73620;67629.0;96.0
IDFM:TN:SNCF:4a197e26-8cfb-4b2a-a4a4-37a2747e1b3a;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Saint-Michel Notre-Dame;IDFM:73620;67679.0;Châtelet les Halles;IDFM:474151;67759.0;80.0
IDFM:TN:SNCF:4a197e26-8cfb-4b2a-a4a4-37a2747e1b3a;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Châtelet les Halles;IDFM:474151;67810.0;Gare du Nord;IDFM:71410;67990.0;180.0
IDFM:TN:SNCF:4a197e26-8cfb-4b2a-a4a4-37a2747e1b3a;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Gare du Nord;IDFM:71410;68050.0;La Plaine Stade de France;IDFM:72211;68290.0;240.0
IDFM:TN:SNCF:4a197e26-8cfb-4b2a-a4a4-37a2747e1b3a;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;La Plaine Stade de France;IDFM:72211;68340.0;La Courneuve - Aubervilliers;IDFM:72598;68460.0;120.0
IDFM:TN:SNCF:4a197e26-8cfb-4b2a-a4a4-37a2747e1b3a;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;La Courneuve - Aubervilliers;IDFM:72598;68490.0;Le Bourget;IDFM:72641;68660.0;170.0
IDFM:TN:SNCF:4a197e26-8cfb-4b2a-a4a4-37a2747e1b3a;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Le Bourget;IDFM:72641;68690.0;Drancy;IDFM:72652;68820.0;130.0
IDFM:TN:SNCF:4a197e26-8cfb-4b2a-a4a4-37a2747e1b3a;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Drancy;IDFM:72652;68850.0;Le Blanc-Mesnil;IDFM:72648;68950.0;100.0
