time_recorded,num,miss,date,mode,term,direction,etat
2022-06-24 10:06:43,PITO38,PITO,24-06-2022 10:20,R,87758896,1,
2022-06-24 10:06:43,KONI40,KONI,24-06-2022 10:26,R,87393579,0,
2022-06-24 10:06:43,PITO44,PITO,24-06-2022 10:41,R,87758896,0,
2022-06-24 10:06:43,KONI46,KONI,24-06-2022 10:47,R,87393579,0,
2022-06-24 10:06:43,PITO50,PITO,24-06-2022 11:02,R,87758789,1,Supprimé
2022-06-24 10:06:43,KONI52,KONI,24-06-2022 11:08,R,87393579,1,
2022-06-24 10:06:43,PITO56,PITO,24-06-2022 11:23,R,87758896,1,
2022-06-24 10:06:43,KONI58,KONI,24-06-2022 11:29,R,87393579,1,
2022-06-24 10:06:43,PITO62,PITO,24-06-2022 11:44,R,87758896,0,
2022-06-24 10:06:43,KONI64,KONI,24-06-2022 11:50,R,87758623,0,Supprimé
2022-06-24 10:06:43,PITO68,PITO,24-06-2022 12:05,R,87758896,0,
2022-06-24 10:06:43,KONI70,KONI,24-06-2022 12:11,R,87393579,1,
2022-06-24 10:06:43,PITO74,PITO,24-06-2022 12:26,R,87758896,1,
2022-06-24 10:06:43,KONI76,KONI,24-06-2022 12:32,R,87393579,1,
2022-06-24 10:06:43,PITO80,PITO,24-06-2022 12:47,R,87758896,0,
2022-06-24 10:06:43,PITO38,PITO,24-06-2022 10:20,R,87758896,1,
2022-06-24 10:06:43,KONI40,KONI,24-06-2022 10:26,R,87393579,0,
2022-06-24 10:06:43,PITO44,PITO,24-06-2022 10:41,R,87758896,0,
2022-06-24 10:06:43,KONI46,KONI,24-06-2022 10:47,R,87393579,0,
2022-06-24 10:06:43,PITO50,PITO,24-06-2022 11:02,R,87758789,1,Supprimé
2022-06-24 10:06:43,KONI52,KONI,24-06-2022 11:08,R,87393579,1,
2022-06-24 10:06:43,PITO56,PITO,24-06-2022 11:23,R,87758896,1,
2022-06-24 10:06:43,KONI58,KONI,24-06-2022 11:29,R,87393579,1,
2022-06-24 10:06:43,PITO62,PITO,24-06-2022 11:44,R,87758896,0,
2022-06-24 10:06:43,KONI64,KONI,24-06-2022 11:50,R,87758623,0,Supprimé
2022-06-24 10:06:43,PITO68,PITO,24-06-2022 12:05,R,87758896,0,
2022-06-24 10:06:43,KONI70,KONI,24-06-2022 12:11,R,87393579,1,
2022-06-24 10:06:43,PITO74,PITO,24-06-2022 12:26,R,87758896,1,
2022-06-24 10:06:43,KONI76,KONI,24-06-2022 12:32,R,87393579,1,
2022-06-24 10:06:43,PITO80,PITO,24-06-2022 12:47,R,87758896,0,
2022-06-24 10:06:43,PITO38,PITO,24-06-2022 10:20,R,87758896,1,
2022-06-24 10:06:43,KONI40,KONI,24-06-2022 10:26,R,87393579,0,
2022-06-24 10:06:43,PITO44,PITO,24-06-2022 10:41,R,87758896,0,
2022-06-24 10:06:43,KONI46,KONI,24-06-2022 10:47,R,87393579,0,
2022-06-24 10:06:43,PITO50,PITO,24-06-2022 11:02,R,87758789,1,Supprimé
2022-06-24 10:06:43,KONI52,KONI,24-06-2022 11:08,R,87393579,1,
2022-06-24 10:06:43,PITO56,PITO,24-06-2022 11:23,R,87758896,1,
2022-06-24 10:06:43,KONI58,KONI,24-06-2022 11:29,R,87393579,1,
2022-06-24 10:06:43,PITO62,PITO,24-06-2022 11:44,R,87758896,0,
2022-06-24 10:06:43,KONI64,KONI,24-06-2022 11:50,R,87758623,0,Supprimé
2022-06-24 10:06:43,PITO68,PITO,24-06-2022 12:05,R,87758896,0,
2022-06-24 10:06:43,KONI70,KONI,24-06-2022 12:11,R,87393579,1,
2022-06-24 10:06:43,PITO74,PITO,24-06-2022 12:26,R,87758896,1,
2022-06-24 10:06:43,KONI76,KONI,24-06-2022 12:32,R,87393579,1,
2022-06-24 10:06:43,PITO80,PITO,24-06-2022 12:47,R,87758896,0,
2022-06-24 10:06:43,PITO38,PITO,24-06-2022 10:20,R,87758896,1,
2022-06-24 10:06:43,KONI40,KONI,24-06-2022 10:26,R,87393579,0,
2022-06-24 10:06:43,PITO44,PITO,24-06-2022 10:41,R,87758896,0,
2022-06-24 10:06:43,KONI46,KONI,24-06-2022 10:47,R,87393579,0,
2022-06-24 10:06:43,PITO50,PITO,24-06-2022 11:02,R,87758789,1,Supprimé
2022-06-24 10:06:43,KONI52,KONI,24-06-2022 11:08,R,87393579,1,
2022-06-24 10:06:43,PITO56,PITO,24-06-2022 11:23,R,87758896,1,
2022-06-24 10:06:43,KONI58,KONI,24-06-2022 11:29,R,87393579,1,
2022-06-24 10:06:43,PITO62,PITO,24-06-2022 11:44,R,87758896,0,
2022-06-24 10:06:43,KONI64,KONI,24-06-2022 11:50,R,87758623,0,Supprimé
2022-06-24 10:06:43,PITO68,PITO,24-06-2022 12:05,R,87758896,0,
2022-06-24 10:06:43,KONI70,KONI,24-06-2022 12:11,R,87393579,1,
2022-06-24 10:06:43,PITO74,PITO,24-06-2022 12:26,R,87758896,1,
2022-06-24 10:06:43,KONI76,KONI,24-06-2022 12:32,R,87393579,1,
2022-06-24 10:06:43,PITO80,PITO,24-06-2022 12:47,R,87758896,0,
