time_recorded,num,miss,date,mode,term,direction,etat
2022-06-24 10:06:43,SOIE30,SOIE,24-06-2022 10:14,R,87758722,1,
2022-06-24 10:06:43,ECHO19,ECHO,24-06-2022 10:16,R,87001479,1,
2022-06-24 10:06:43,EPIR21,EPIR,24-06-2022 10:18,R,87001479,0,
2022-06-24 10:06:43,ILAV23,ILAV,24-06-2022 10:22,R,87271528,0,Supprimé
2022-06-24 10:06:43,PITO32,PITO,24-06-2022 10:23,R,87758789,1,Supprimé
2022-06-24 10:06:43,ECHO25,ECHO,24-06-2022 10:28,R,87758623,0,Supprimé
2022-06-24 10:06:43,KONI34,KONI,24-06-2022 10:29,R,87393579,1,
2022-06-24 10:06:43,EPIR27,EPIR,24-06-2022 10:34,R,87001479,0,
2022-06-24 10:06:43,SOIE36,SOIE,24-06-2022 10:35,R,87758722,1,
2022-06-24 10:06:43,ILAV29,ILAV,24-06-2022 10:44,R,87271528,0,
2022-06-24 10:06:43,PITO38,PITO,24-06-2022 10:44,R,87758896,1,
2022-06-24 10:06:43,ECHO31,ECHO,24-06-2022 10:49,R,87001479,1,
2022-06-24 10:06:43,KONI40,KONI,24-06-2022 10:50,R,87393579,0,
2022-06-24 10:06:43,EPIR33,EPIR,24-06-2022 10:55,R,87001479,1,
2022-06-24 10:06:43,SOIE42,SOIE,24-06-2022 10:55,R,87758722,0,
2022-06-24 10:06:43,ILAV35,ILAV,24-06-2022 11:05,R,87271528,1,
2022-06-24 10:06:43,PITO44,PITO,24-06-2022 11:05,R,87758896,0,
2022-06-24 10:06:43,ECHO37,ECHO,24-06-2022 11:10,R,87001479,1,
2022-06-24 10:06:43,KONI46,KONI,24-06-2022 11:11,R,87393579,0,
2022-06-24 10:06:43,EPIR39,EPIR,24-06-2022 11:16,R,87758623,1,Supprimé
2022-06-24 10:06:43,SOIE48,SOIE,24-06-2022 11:16,R,87758722,0,
2022-06-24 10:06:43,ILAV41,ILAV,24-06-2022 11:25,R,87271528,0,
2022-06-24 10:06:43,PITO50,PITO,24-06-2022 11:26,R,87758789,1,Supprimé
2022-06-24 10:06:43,ECHO43,ECHO,24-06-2022 11:31,R,87001479,0,
2022-06-24 10:06:43,KONI52,KONI,24-06-2022 11:32,R,87393579,1,
2022-06-24 10:06:43,EPIR45,EPIR,24-06-2022 11:37,R,87001479,0,
2022-06-24 10:06:43,SOIE30,SOIE,24-06-2022 10:14,R,87758722,1,
2022-06-24 10:06:43,ECHO19,ECHO,24-06-2022 10:16,R,87001479,1,
2022-06-24 10:06:43,EPIR21,EPIR,24-06-2022 10:18,R,87001479,0,
2022-06-24 10:06:43,ILAV23,ILAV,24-06-2022 10:22,R,87271528,0,Supprimé
2022-06-24 10:06:43,PITO32,PITO,24-06-2022 10:23,R,87758789,1,Supprimé
2022-06-24 10:06:43,ECHO25,ECHO,24-06-2022 10:28,R,87758623,0,Supprimé
2022-06-24 10:06:43,KONI34,KONI,24-06-2022 10:29,R,87393579,1,
2022-06-24 10:06:43,EPIR27,EPIR,24-06-2022 10:34,R,87001479,0,
2022-06-24 10:06:43,SOIE36,SOIE,24-06-2022 10:35,R,87758722,1,
2022-06-24 10:06:43,ILAV29,ILAV,24-06-2022 10:44,R,87271528,0,
2022-06-24 10:06:43,PITO38,PITO,24-06-2022 10:44,R,87758896,1,
2022-06-24 10:06:43,ECHO31,ECHO,24-06-2022 10:49,R,87001479,1,
2022-06-24 10:06:43,KONI40,KONI,24-06-2022 10:50,R,87393579,0,
2022-06-24 10:06:43,EPIR33,EPIR,24-06-2022 10:55,R,87001479,1,
2022-06-24 10:06:43,SOIE42,SOIE,24-06-2022 10:55,R,87758722,0,
2022-06-24 10:06:43,ILAV35,ILAV,24-06-2022 11:05,R,87271528,1,
2022-06-24 10:06:43,PITO44,PITO,24-06-2022 11:05,R,87758896,0,
2022-06-24 10:06:43,ECHO37,ECHO,24-06-2022 11:10,R,87001479,1,
2022-06-24 10:06:43,KONI46,KONI,24-06-2022 11:11,R,87393579,0,
2022-06-24 10:06:43,EPIR39,EPIR,24-06-2022 11:16,R,87758623,1,Supprimé
2022-06-24 10:06:43,SOIE48,SOIE,24-06-2022 11:16,R,87758722,0,
2022-06-24 10:06:43,ILAV41,ILAV,24-06-2022 11:25,R,87271528,0,
2022-06-24 10:06:43,PITO50,PITO,24-06-2022 11:26,R,87758789,1,Supprimé
2022-06-24 10:06:43,ECHO43,ECHO,24-06-2022 11:31,R,87001479,0,
2022-06-24 10:06:43,KONI52,KONI,24-06-2022 11:32,R,87393579,1,
2022-06-24 10:06:43,EPIR45,EPIR,24-06-2022 11:37,R,87001479,0,
2022-06-24 10:06:43,SOIE30,SOIE,24-06-2022 10:14,R,87758722,1,
2022-06-24 10:06:43,ECHO19,ECHO,24-06-2022 10:16,R,87001479,1,
2022-06-24 10:06:43,EPIR21,EPIR,24-06-2022 10:18,R,87001479,0,
2022-06-24 10:06:43,ILAV23,ILAV,24-06-2022 10:22,R,87271528,0,Supprimé
2022-06-24 10:06:43,PITO32,PITO,24-06-2022 10:23,R,87758789,1,Supprimé
2022-06-24 10:06:43,ECHO25,ECHO,24-06-2022 10:28,R,87758623,0,Supprimé
2022-06-24 10:06:43,KONI34,KONI,24-06-2022 10:29,R,87393579,1,
2022-06-24 10:06:43,EPIR27,EPIR,24-06-2022 10:34,R,87001479,0,
2022-06-24 10:06:43,SOIE36,SOIE,24-06-2022 10:35,R,87758722,1,
2022-06-24 10:06:43,ILAV29,ILAV,24-06-2022 10:44,R,87271528,0,
2022-06-24 10:06:43,PITO38,PITO,24-06-2022 10:44,R,87758896,1,
2022-06-24 10:06:43,ECHO31,ECHO,24-06-2022 10:49,R,87001479,1,
2022-06-24 10:06:43,KONI40,KONI,24-06-2022 10:50,R,87393579,0,
2022-06-24 10:06:43,EPIR33,EPIR,24-06-2022 10:55,R,87001479,1,
2022-06-24 10:06:43,SOIE42,SOIE,24-06-2022 10:55,R,87758722,0,
2022-06-24 10:06:43,ILAV35,ILAV,24-06-2022 11:05,R,87271528,1,
2022-06-24 10:06:43,PITO44,PITO,24-06-2022 11:05,R,87758896,0,
2022-06-24 10:06:43,ECHO37,ECHO,24-06-2022 11:10,R,87001479,1,
2022-06-24 10:06:43,KONI46,KONI,24-06-2022 11:11,R,87393579,0,
2022-06-24 10:06:43,EPIR39,EPIR,24-06-2022 11:16,R,87758623,1,Supprimé
2022-06-24 10:06:43,SOIE48,SOIE,24-06-2022 11:16,R,87758722,0,
2022-06-24 10:06:43,ILAV41,ILAV,24-06-2022 11:25,R,87271528,0,
2022-06-24 10:06:43,PITO50,PITO,24-06-2022 11:26,R,87758789,1,Supprimé
2022-06-24 10:06:43,ECHO43,ECHO,24-06-2022 11:31,R,87001479,0,
2022-06-24 10:06:43,KONI52,KONI,24-06-2022 11:32,R,87393579,1,
2022-06-24 10:06:43,EPIR45,EPIR,24-06-2022 11:37,R,87001479,0,
2022-06-24 10:06:43,SOIE30,SOIE,24-06-2022 10:14,R,87758722,1,
2022-06-24 10:06:43,ECHO19,ECHO,24-06-2022 10:16,R,87001479,1,
2022-06-24 10:06:43,EPIR21,EPIR,24-06-2022 10:18,R,87001479,0,
2022-06-24 10:06:43,ILAV23,ILAV,24-06-2022 10:22,R,87271528,0,Supprimé
2022-06-24 10:06:43,PITO32,PITO,24-06-2022 10:23,R,87758789,1,Supprimé
2022-06-24 10:06:43,ECHO25,ECHO,24-06-2022 10:28,R,87758623,0,Supprimé
2022-06-24 10:06:43,KONI34,KONI,24-06-2022 10:29,R,87393579,1,
2022-06-24 10:06:43,EPIR27,EPIR,24-06-2022 10:34,R,87001479,0,
2022-06-24 10:06:43,SOIE36,SOIE,24-06-2022 10:35,R,87758722,1,
2022-06-24 10:06:43,ILAV29,ILAV,24-06-2022 10:44,R,87271528,0,
2022-06-24 10:06:43,PITO38,PITO,24-06-2022 10:44,R,87758896,1,
2022-06-24 10:06:43,ECHO31,ECHO,24-06-2022 10:49,R,87001479,1,
2022-06-24 10:06:43,KONI40,KONI,24-06-2022 10:50,R,87393579,0,
2022-06-24 10:06:43,EPIR33,EPIR,24-06-2022 10:55,R,87001479,1,
2022-06-24 10:06:43,SOIE42,SOIE,24-06-2022 10:55,R,87758722,0,
2022-06-24 10:06:43,ILAV35,ILAV,24-06-2022 11:05,R,87271528,1,
2022-06-24 10:06:43,PITO44,PITO,24-06-2022 11:05,R,87758896,0,
2022-06-24 10:06:43,ECHO37,ECHO,24-06-2022 11:10,R,87001479,1,
2022-06-24 10:06:43,KONI46,KONI,24-06-2022 11:11,R,87393579,0,
2022-06-24 10:06:43,EPIR39,EPIR,24-06-2022 11:16,R,87758623,1,Supprimé
2022-06-24 10:06:43,SOIE48,SOIE,24-06-2022 11:16,R,87758722,0,
2022-06-24 10:06:43,ILAV41,ILAV,24-06-2022 11:25,R,87271528,0,
2022-06-24 10:06:43,PITO50,PITO,24-06-2022 11:26,R,87758789,1,Supprimé
2022-06-24 10:06:43,ECHO43,ECHO,24-06-2022 11:31,R,87001479,0,
2022-06-24 10:06:43,KONI52,KONI,24-06-2022 11:32,R,87393579,1,
2022-06-24 10:06:43,EPIR45,EPIR,24-06-2022 11:37,R,87001479,0,
